timestamp,strike,expiry,option_type,bid,ask,mid,last,volume,open_interest,implied_vol,delta,gamma,vega,theta
2023-01-17,448.75,2023-02-16,call,10.34,10.65,10.5,10.46,7291,16154,0.185475,0.5429,0.016622,0.5103,-0.1577
2023-01-17,448.75,2023-02-16,put,8.43,8.69,8.56,8.58,5293,19064,0.185475,-0.4571,0.016622,0.5103,-0.1577
2023-01-17,471.19,2023-02-16,call,3.1,3.2,3.15,3.16,3343,11373,0.196053,0.2227,0.01182,0.3836,-0.1253
2023-01-17,471.19,2023-02-16,put,23.17,23.94,23.56,23.74,0,17706,0.196053,-0.7773,0.01182,0.3836,-0.1253
2023-01-17,493.63,2023-02-16,call,0.47,0.48,0.48,0.48,1798,8069,0.187917,0.0482,0.004145,0.1289,-0.0404
2023-01-17,493.63,2023-02-16,put,42.47,43.98,43.22,43.19,0,3352,0.187917,-0.9518,0.004145,0.1289,-0.0404
2023-01-17,403.88,2023-03-18,call,48.44,50.17,49.3,48.98,0,9816,0.188123,0.9373,0.003602,0.2243,-0.0352
2023-01-17,403.88,2023-03-18,put,0.94,0.98,0.96,0.96,2193,12468,0.188123,-0.0627,0.003602,0.2243,-0.0352
2023-01-17,426.31,2023-03-18,call,29.58,30.56,30.07,30.05,4628,8552,0.18557,0.7979,0.008343,0.5125,-0.0793
2023-01-17,426.31,2023-03-18,put,3.9,4.02,3.96,3.95,0,17329,0.18557,-0.2021,0.008343,0.5125,-0.0793
2023-01-17,448.75,2023-03-18,call,15.36,15.82,15.59,15.5,6147,11702,0.187866,0.5602,0.011538,0.7176,-0.1123
2023-01-17,448.75,2023-03-18,put,11.56,11.91,11.74,11.74,2373,20901,0.187866,-0.4398,0.011538,0.7176,-0.1123
2023-01-17,471.19,2023-03-18,call,6.74,6.96,6.85,6.83,2702,18258,0.19165,0.3163,0.010206,0.6475,-0.1034
2023-01-17,471.19,2023-03-18,put,24.83,25.65,25.24,25.26,1907,17488,0.19165,-0.6837,0.010206,0.6475,-0.1034
2023-01-17,493.63,2023-03-18,call,2.2,2.27,2.24,2.24,489,3993,0.186974,0.1345,0.006365,0.3939,-0.0614
2023-01-17,493.63,2023-03-18,put,42.12,43.62,42.87,42.74,2690,11648,0.186974,-0.8655,0.006365,0.3939,-0.0614
2023-01-18,404.7,2023-02-17,call,46.09,47.74,46.92,47.1,1884,10308,0.192337,0.9781,0.002106,0.0673,-0.0216
2023-01-18,404.7,2023-02-17,put,0.2,0.21,0.2,0.2,2343,6900,0.192337,-0.0219,0.002106,0.0673,-0.0216
2023-01-18,427.19,2023-02-17,call,25.9,26.75,26.32,26.64,3167,17556,0.193311,0.8487,0.00941,0.3023,-0.0974
2023-01-18,427.19,2023-02-17,put,1.97,2.04,2.0,2.01,152,12279,0.193311,-0.1513,0.00941,0.3023,-0.0974
2023-01-18,449.67,2023-02-17,call,10.9,11.23,11.07,10.99,2049,42697,0.196182,0.5417,0.015688,0.5115,-0.1672
2023-01-18,449.67,2023-02-17,put,8.99,9.27,9.13,9.13,2985,15554,0.196182,-0.4583,0.015688,0.5115,-0.1672
2023-01-18,472.15,2023-02-17,call,2.83,2.92,2.88,2.88,3103,8681,0.188746,0.2134,0.011955,0.375,-0.118
2023-01-18,472.15,2023-02-17,put,22.95,23.71,23.33,23.5,5578,15755,0.188746,-0.7866,0.011955,0.375,-0.118
2023-01-18,494.64,2023-02-17,call,0.49,0.51,0.5,0.5,368,9230,0.189682,0.0498,0.004207,0.1326,-0.0419
2023-01-18,494.64,2023-02-17,put,42.58,44.1,43.34,43.24,1346,4908,0.189682,-0.9502,0.004207,0.1326,-0.0419
2023-01-18,404.7,2023-03-19,call,48.7,50.44,49.57,49.62,598,13710,0.195187,0.9306,0.00375,0.2433,-0.0396
2023-01-18,404.7,2023-03-19,put,1.11,1.15,1.13,1.13,333,11021,0.195187,-0.0694,0.00375,0.2433,-0.0396
2023-01-18,427.19,2023-03-19,call,29.83,30.81,30.32,30.59,4958,13080,0.189447,0.7934,0.008264,0.5204,-0.0822
2023-01-18,427.19,2023-03-19,put,4.1,4.24,4.17,4.22,1236,11820,0.189447,-0.2066,0.008264,0.5204,-0.0822
2023-01-18,449.67,2023-03-19,call,15.6,16.07,15.84,15.78,872,24223,0.190898,0.5596,0.011334,0.7192,-0.1144
2023-01-18,449.67,2023-03-19,put,11.8,12.16,11.98,11.97,1692,11046,0.190898,-0.4404,0.011334,0.7192,-0.1144
2023-01-18,472.15,2023-03-19,call,7.59,7.84,7.72,7.72,1547,8969,0.204574,0.329,0.009698,0.6594,-0.1124
2023-01-18,472.15,2023-03-19,put,25.71,26.56,26.14,26.3,2528,9140,0.204574,-0.671,0.009698,0.6594,-0.1124
2023-01-18,494.64,2023-03-19,call,2.41,2.5,2.46,2.45,1707,13122,0.192438,0.1418,0.0064,0.4094,-0.0656
2023-01-18,494.64,2023-03-19,put,42.43,43.94,43.18,43.14,1920,0,0.192438,-0.8582,0.0064,0.4094,-0.0656
2023-01-19,398.63,2023-02-18,call,45.52,47.14,46.33,46.64,1165,9464,0.207735,0.9694,0.002626,0.0879,-0.0304
2023-01-19,398.63,2023-02-18,put,0.32,0.33,0.32,0.32,2416,8989,0.207735,-0.0306,0.002626,0.0879,-0.0304
2023-01-19,420.77,2023-02-18,call,25.56,26.4,25.98,26.12,4881,9277,0.194618,0.8473,0.009548,0.2996,-0.0972
2023-01-19,420.77,2023-02-18,put,1.98,2.05,2.01,2.0,2668,9258,0.194618,-0.1527,0.009548,0.2996,-0.0972
2023-01-19,442.92,2023-02-18,call,11.24,11.58,11.41,11.41,3706,23141,0.206342,0.5409,0.015146,0.5039,-0.1733
2023-01-19,442.92,2023-02-18,put,9.36,9.64,9.5,9.53,4290,9679,0.206342,-0.4591,0.015146,0.5039,-0.1733
2023-01-19,465.07,2023-02-18,call,3.2,3.3,3.25,3.24,1370,8157,0.199834,0.2273,0.011888,0.383,-0.1276
2023-01-19,465.07,2023-02-18,put,23.01,23.78,23.4,23.54,2152,8842,0.199834,-0.7727,0.011888,0.383,-0.1276
2023-01-19,487.21,2023-02-18,call,0.56,0.58,0.57,0.57,1579,10211,0.195283,0.0551,0.004493,0.1415,-0.0461
2023-01-19,487.21,2023-02-18,put,42.01,43.51,42.76,42.88,1232,9640,0.195283,-0.9449,0.004493,0.1415,-0.0461
2023-01-19,398.63,2023-03-20,call,48.07,49.78,48.92,48.75,3934,3916,0.19907,0.9269,0.003885,0.2494,-0.0414
2023-01-19,398.63,2023-03-20,put,1.18,1.23,1.2,1.2,2079,4489,0.19907,-0.0731,0.003885,0.2494,-0.0414
2023-01-19,420.77,2023-03-20,call,30.44,31.44,30.94,30.93,4010,21302,0.209645,0.7727,0.008012,0.5417,-0.0946
2023-01-19,420.77,2023-03-20,put,5.09,5.26,5.18,5.14,2581,15099,0.209645,-0.2273,0.008012,0.5417,-0.0946
2023-01-19,442.92,2023-03-20,call,16.17,16.66,16.42,16.51,5671,17075,0.202307,0.5582,0.010864,0.7088,-0.1195
2023-01-19,442.92,2023-03-20,put,12.41,12.79,12.6,12.63,2057,2658,0.202307,-0.4418,0.010864,0.7088,-0.1195
2023-01-19,465.07,2023-03-20,call,6.9,7.12,7.01,7.02,1007,17340,0.195501,0.3203,0.010189,0.6424,-0.1047
2023-01-19,465.07,2023-03-20,put,24.75,25.57,25.16,25.01,0,0,0.195501,-0.6797,0.010189,0.6424,-0.1047
2023-01-19,487.21,2023-03-20,call,3.07,3.18,3.12,3.12,2711,2539,0.20906,0.1635,0.006574,0.4432,-0.0772
2023-01-19,487.21,2023-03-20,put,42.47,43.98,43.22,43.57,113,7340,0.20906,-0.8365,0.006574,0.4432,-0.0772
2023-01-20,398.18,2023-02-19,call,45.4,47.01,46.2,46.45,557,5804,0.200578,0.9735,0.00241,0.0778,-0.026
2023-01-20,398.18,2023-02-19,put,0.26,0.27,0.26,0.26,1906,7533,0.200578,-0.0265,0.00241,0.0778,-0.026
2023-01-20,420.3,2023-02-19,call,25.79,26.65,26.22,26.34,2126,9255,0.203972,0.8364,0.009543,0.3131,-0.1065
2023-01-20,420.3,2023-02-19,put,2.26,2.34,2.3,2.3,3342,9507,0.203972,-0.1636,0.009543,0.3131,-0.1065
2023-01-20,442.42,2023-02-19,call,11.02,11.36,11.19,11.21,6083,10129,0.202325,0.541,0.015464,0.5033,-0.1697
2023-01-20,442.42,2023-02-19,put,9.16,9.44,9.3,9.31,2615,832,0.202325,-0.459,0.015464,0.5033,-0.1697
2023-01-20,464.54,2023-02-19,call,3.11,3.21,3.16,3.16,1845,4791,0.197542,0.2244,0.011952,0.3798,-0.1251
2023-01-20,464.54,2023-02-19,put,22.91,23.67,23.29,23.37,4751,13735,0.197542,-0.7756,0.011952,0.3798,-0.1251
2023-01-20,486.66,2023-02-19,call,0.68,0.71,0.7,0.7,2710,14206,0.203757,0.0631,0.004797,0.1572,-0.0534
2023-01-20,486.66,2023-02-19,put,42.1,43.6,42.85,43.15,2149,12329,0.203757,-0.9369,0.004797,0.1572,-0.0534
2023-01-20,398.18,2023-03-21,call,48.05,49.76,48.9,48.82,2626,9367,0.201541,0.9244,0.00394,0.2555,-0.0429
2023-01-20,398.18,2023-03-21,put,1.25,1.29,1.27,1.27,1803,11942,0.201541,-0.0756,0.00394,0.2555,-0.0429
2023-01-20,420.3,2023-03-21,call,29.83,30.82,30.32,30.35,3270,15421,0.199217,0.7828,0.008226,0.5273,-0.0875
2023-01-20,420.3,2023-03-21,put,4.54,4.69,4.62,4.62,3215,16609,0.199217,-0.2172,0.008226,0.5273,-0.0875
2023-01-20,442.42,2023-03-21,call,15.86,16.34,16.1,16.06,584,21211,0.198351,0.5584,0.011092,0.7079,-0.117
2023-01-20,442.42,2023-03-21,put,12.14,12.51,12.32,12.3,2716,923,0.198351,-0.4416,0.011092,0.7079,-0.117
2023-01-20,464.54,2023-03-21,call,7.08,7.31,7.2,7.17,2192,8308,0.19865,0.3231,0.010076,0.6441,-0.1066
2023-01-20,464.54,2023-03-21,put,24.94,25.76,25.35,25.36,5412,4321,0.19865,-0.6769,0.010076,0.6441,-0.1066
2023-01-20,486.66,2023-03-21,call,2.71,2.8,2.76,2.75,1668,8288,0.200671,0.1526,0.006552,0.4231,-0.0707
2023-01-20,486.66,2023-03-21,put,42.09,43.59,42.84,43.05,2188,8544,0.200671,-0.8474,0.006552,0.4231,-0.0707
2023-01-23,400.16,2023-02-22,call,45.6,47.22,46.41,46.46,1546,7725,0.196037,0.9761,0.002251,0.0717,-0.0234
2023-01-23,400.16,2023-02-22,put,0.22,0.23,0.22,0.22,131,10868,0.196037,-0.0239,0.002251,0.0717,-0.0234
2023-01-23,422.39,2023-02-22,call,25.59,26.44,26.02,26.12,3194,4044,0.192888,0.8492,0.009516,0.2983,-0.0959
2023-01-23,422.39,2023-02-22,put,1.94,2.0,1.97,1.96,2816,4141,0.192888,-0.1508,0.009516,0.2983,-0.0959
2023-01-23,444.62,2023-02-22,call,10.76,11.09,10.92,10.87,8294,18102,0.195991,0.5417,0.015881,0.5057,-0.1652
2023-01-23,444.62,2023-02-22,put,8.88,9.15,9.02,9.05,1363,13620,0.195991,-0.4583,0.015881,0.5057,-0.1652
2023-01-23,466.85,2023-02-22,call,2.85,2.94,2.9,2.92,6128,20175,0.190114,0.2151,0.01206,0.3725,-0.118
2023-01-23,466.85,2023-02-22,put,22.74,23.49,23.12,22.87,3004,4260,0.190114,-0.7849,0.01206,0.3725,-0.118
2023-01-23,489.08,2023-02-22,call,0.52,0.53,0.52,0.52,192,3513,0.192041,0.052,0.00435,0.1357,-0.0434
2023-01-23,489.08,2023-02-22,put,42.13,43.63,42.88,43.06,2032,5699,0.192041,-0.948,0.00435,0.1357,-0.0434
2023-01-23,400.16,2023-03-24,call,48.13,49.84,48.98,48.75,2946,6715,0.194266,0.9314,0.003775,0.2383,-0.0386
2023-01-23,400.16,2023-03-24,put,1.07,1.11,1.09,1.1,0,9437,0.194266,-0.0686,0.003775,0.2383,-0.0386
2023-01-23,422.39,2023-03-24,call,29.56,30.54,30.05,29.88,1335,11126,0.190822,0.7919,0.008334,0.5168,-0.0822
2023-01-23,422.39,2023-03-24,put,4.13,4.26,4.2,4.22,2214,9831,0.190822,-0.2081,0.008334,0.5168,-0.0822
2023-01-23,444.62,2023-03-24,call,15.33,15.8,15.57,15.55,9003,21758,0.189631,0.5598,0.011539,0.7111,-0.1124
2023-01-23,444.62,2023-03-24,put,11.58,11.93,11.76,11.85,3413,19330,0.189631,-0.4402,0.011539,0.7111,-0.1124
2023-01-23,466.85,2023-03-24,call,6.65,6.87,6.76,6.8,3342,19139,0.19122,0.3158,0.010317,0.6411,-0.1022
2023-01-23,466.85,2023-03-24,put,24.58,25.39,24.98,25.02,2302,5709,0.19122,-0.6842,0.010317,0.6411,-0.1022
2023-01-23,489.08,2023-03-24,call,2.29,2.37,2.33,2.34,1566,8350,0.189975,0.1385,0.006452,0.3983,-0.0631
2023-01-23,489.08,2023-03-24,put,41.85,43.34,42.6,42.8,3683,3804,0.189975,-0.8615,0.006452,0.3983,-0.0631
2023-01-24,399.25,2023-02-23,call,45.44,47.06,46.25,45.98,2323,7653,0.187359,0.9807,0.00197,0.0597,-0.0186
2023-01-24,399.25,2023-02-23,put,0.17,0.17,0.17,0.17,577,6097,0.187359,-0.0193,0.00197,0.0597,-0.0186
2023-01-24,421.43,2023-02-23,call,25.19,26.02,25.6,25.68,1953,6928,0.180343,0.8646,0.009484,0.2766,-0.0831
2023-01-24,421.43,2023-02-23,put,1.58,1.63,1.6,1.6,3844,7497,0.180343,-0.1354,0.009484,0.2766,-0.0831
2023-01-24,443.61,2023-02-23,call,10.24,10.56,10.4,10.41,3363,8004,0.185949,0.5429,0.016772,0.5044,-0.1563
2023-01-24,443.61,2023-02-23,put,8.36,8.62,8.49,8.47,5849,16682,0.185949,-0.4571,0.016772,0.5044,-0.1563
2023-01-24,465.79,2023-02-23,call,2.53,2.62,2.58,2.57,3752,10057,0.181515,0.2037,0.01226,0.36,-0.1089
2023-01-24,465.79,2023-02-23,put,22.38,23.12,22.75,22.67,775,10844,0.181515,-0.7963,0.01226,0.36,-0.1089
2023-01-24,487.97,2023-02-23,call,0.53,0.54,0.54,0.54,957,4045,0.19281,0.0528,0.004391,0.1369,-0.044
2023-01-24,487.97,2023-02-23,put,42.04,43.54,42.79,43.0,0,5421,0.19281,-0.9472,0.004391,0.1369,-0.044
2023-01-24,399.25,2023-03-25,call,47.87,49.58,48.72,48.55,4399,8091,0.187442,0.938,0.003627,0.2199,-0.0343
2023-01-24,399.25,2023-03-25,put,0.92,0.95,0.94,0.94,3176,7114,0.187442,-0.062,0.003627,0.2199,-0.0343
2023-01-24,421.43,2023-03-25,call,28.96,29.91,29.44,29.47,1802,6780,0.17988,0.8046,0.008533,0.4965,-0.0744
2023-01-24,421.43,2023-03-25,put,3.57,3.69,3.63,3.65,1196,9897,0.17988,-0.1954,0.008533,0.4965,-0.0744
2023-01-24,443.61,2023-03-25,call,15.01,15.47,15.24,15.26,8843,7867,0.185468,0.5606,0.011821,0.7092,-0.1096
2023-01-24,443.61,2023-03-25,put,11.26,11.6,11.43,11.43,6526,15061,0.185468,-0.4394,0.011821,0.7092,-0.1096
2023-01-24,465.79,2023-03-25,call,6.12,6.32,6.22,6.21,4435,3329,0.18294,0.307,0.010677,0.6319,-0.0963
2023-01-24,465.79,2023-03-25,put,24.0,24.79,24.4,24.59,5504,10380,0.18294,-0.693,0.010677,0.6319,-0.0963
2023-01-24,487.97,2023-03-25,call,2.2,2.28,2.24,2.25,1594,8791,0.187831,0.1357,0.006448,0.3918,-0.0613
2023-01-24,487.97,2023-03-25,put,41.67,43.15,42.41,41.96,0,3894,0.187831,-0.8643,0.006448,0.3918,-0.0613
2023-01-25,396.63,2023-02-24,call,45.1,46.71,45.9,46.01,2196,10393,0.179132,0.9847,0.001705,0.0488,-0.0146
2023-01-25,396.63,2023-02-24,put,0.12,0.13,0.12,0.12,1974,9118,0.179132,-0.0153,0.001705,0.0488,-0.0146
2023-01-25,418.66,2023-02-24,call,24.95,25.77,25.36,25.25,1634,2694,0.177372,0.8685,0.009516,0.2694,-0.0796
2023-01-25,418.66,2023-02-24,put,1.49,1.54,1.52,1.52,2213,4455,0.177372,-0.1315,0.009516,0.2694,-0.0796
2023-01-25,440.7,2023-02-24,call,9.69,9.99,9.84,9.81,6508,24701,0.176178,0.5441,0.017813,0.501,-0.1471
2023-01-25,440.7,2023-02-24,put,7.82,8.06,7.94,7.91,6410,14082,0.176178,-0.4559,0.017813,0.501,-0.1471
2023-01-25,462.74,2023-02-24,call,2.31,2.39,2.35,2.35,1437,5825,0.175754,0.1955,0.012437,0.3489,-0.1022
2023-01-25,462.74,2023-02-24,put,22.03,22.76,22.4,22.25,2748,1673,0.175754,-0.8045,0.012437,0.3489,-0.1022
2023-01-25,484.77,2023-02-24,call,0.34,0.35,0.34,0.34,3939,6581,0.177599,0.0391,0.003767,0.1068,-0.0316
2023-01-25,484.77,2023-02-24,put,41.59,43.07,42.33,42.32,2720,6359,0.177599,-0.9609,0.003767,0.1068,-0.0316
2023-01-25,396.63,2023-03-26,call,47.54,49.23,48.38,47.8,2218,3686,0.186392,0.939,0.003624,0.2157,-0.0335
2023-01-25,396.63,2023-03-26,put,0.89,0.92,0.9,0.9,3337,7007,0.186392,-0.061,0.003624,0.2157,-0.0335
2023-01-25,418.66,2023-03-26,call,28.7,29.64,29.17,29.16,1683,9544,0.178337,0.8065,0.008611,0.4903,-0.0729
2023-01-25,418.66,2023-03-26,put,3.47,3.59,3.53,3.52,1183,2092,0.178337,-0.1935,0.008611,0.4903,-0.0729
2023-01-25,440.7,2023-03-26,call,14.61,15.06,14.84,14.81,463,4195,0.181107,0.5613,0.012182,0.7044,-0.1063
2023-01-25,440.7,2023-03-26,put,10.88,11.21,11.05,11.04,1410,14672,0.181107,-0.4387,0.012182,0.7044,-0.1063
2023-01-25,462.74,2023-03-26,call,6.09,6.29,6.19,6.27,2868,16803,0.18312,0.3072,0.010739,0.6278,-0.0958
2023-01-25,462.74,2023-03-26,put,23.86,24.64,24.25,24.05,1329,9875,0.18312,-0.6928,0.010739,0.6278,-0.0958
2023-01-25,484.77,2023-03-26,call,1.95,2.02,1.98,1.96,2971,8820,0.18134,0.1267,0.006413,0.3713,-0.0561
2023-01-25,484.77,2023-03-26,put,41.15,42.62,41.88,41.91,2318,4855,0.18134,-0.8733,0.006413,0.3713,-0.0561
2023-01-26,395.65,2023-02-25,call,45.0,46.6,45.8,45.8,1362,8783,0.179525,0.9845,0.001722,0.0491,-0.0147
2023-01-26,395.65,2023-02-25,put,0.12,0.13,0.12,0.12,1284,5167,0.179525,-0.0155,0.001722,0.0491,-0.0147
2023-01-26,417.63,2023-02-25,call,24.83,25.65,25.24,25.18,2683,2355,0.17532,0.8712,0.009514,0.265,-0.0774
2023-01-26,417.63,2023-02-25,put,1.43,1.48,1.46,1.45,3076,8899,0.17532,-0.1288,0.009514,0.265,-0.0774
2023-01-26,439.61,2023-02-25,call,9.41,9.69,9.55,9.55,4348,21219,0.170762,0.545,0.018419,0.4996,-0.1422
2023-01-26,439.61,2023-02-25,put,7.53,7.76,7.64,7.65,1909,14378,0.170762,-0.455,0.018419,0.4996,-0.1422
2023-01-26,461.59,2023-02-25,call,2.38,2.46,2.42,2.42,1485,15251,0.177856,0.1987,0.012441,0.3515,-0.1042
2023-01-26,461.59,2023-02-25,put,22.04,22.77,22.4,22.31,2159,334,0.177856,-0.8013,0.012441,0.3515,-0.1042
2023-01-26,483.57,2023-02-25,call,0.31,0.32,0.32,0.32,1590,6936,0.174856,0.0368,0.00365,0.1014,-0.0295
2023-01-26,483.57,2023-02-25,put,41.45,42.92,42.18,42.0,2433,5013,0.174856,-0.9632,0.00365,0.1014,-0.0295
2023-01-26,395.65,2023-03-27,call,47.27,48.95,48.11,48.18,1949,8274,0.178179,0.9468,0.003411,0.1931,-0.0287
2023-01-26,395.65,2023-03-27,put,0.72,0.75,0.74,0.74,1702,1552,0.178179,-0.0532,0.003411,0.1931,-0.0287
2023-01-26,417.63,2023-03-27,call,28.76,29.71,29.24,29.53,3009,6084,0.180974,0.8034,0.008589,0.4938,-0.0745
2023-01-26,417.63,2023-03-27,put,3.59,3.71,3.65,3.65,542,12675,0.180974,-0.1966,0.008589,0.4938,-0.0745
2023-01-26,439.61,2023-03-27,call,14.53,14.97,14.75,14.78,5265,494,0.180287,0.5617,0.012266,0.7025,-0.1055
2023-01-26,439.61,2023-03-27,put,10.79,11.12,10.95,10.94,1025,27631,0.180287,-0.4383,0.012266,0.7025,-0.1055
2023-01-26,461.59,2023-03-27,call,5.53,5.72,5.62,5.61,3557,15470,0.174183,0.2971,0.01115,0.617,-0.0896
2023-01-26,461.59,2023-03-27,put,23.23,24.0,23.62,23.69,1603,12086,0.174183,-0.7029,0.01115,0.617,-0.0896
2023-01-26,483.57,2023-03-27,call,1.8,1.86,1.83,1.83,2911,5026,0.177313,0.1212,0.006373,0.359,-0.053
2023-01-26,483.57,2023-03-27,put,40.89,42.34,41.62,41.75,3428,9486,0.177313,-0.8788,0.006373,0.359,-0.053
2023-01-27,401.44,2023-02-26,call,45.55,47.18,46.36,46.49,3135,10621,0.154984,0.9936,0.000907,0.023,-0.0059
2023-01-27,401.44,2023-02-26,put,0.04,0.04,0.04,0.04,2102,8269,0.154984,-0.0064,0.000907,0.023,-0.0059
2023-01-27,423.74,2023-02-26,call,25.01,25.84,25.42,25.52,2543,16680,0.168646,0.8798,0.009287,0.2561,-0.072
2023-01-27,423.74,2023-02-26,put,1.28,1.32,1.3,1.3,2918,19030,0.168646,-0.1202,0.009287,0.2561,-0.072
2023-01-27,446.04,2023-02-26,call,9.06,9.33,9.2,9.22,2646,0,0.161155,0.5463,0.019228,0.5067,-0.1361
2023-01-27,446.04,2023-02-26,put,7.17,7.39,7.28,7.29,2158,24416,0.161155,-0.4537,0.019228,0.5067,-0.1361
2023-01-27,468.34,2023-02-26,call,1.84,1.9,1.87,1.86,853,8599,0.160817,0.1732,0.012451,0.3274,-0.0878
2023-01-27,468.34,2023-02-26,put,21.8,22.52,22.16,22.19,4371,4003,0.160817,-0.8268,0.012451,0.3274,-0.0878
2023-01-27,490.64,2023-02-26,call,0.12,0.12,0.12,0.12,1468,7222,0.148796,0.0174,0.002255,0.0549,-0.0136
2023-01-27,490.64,2023-02-26,put,41.86,43.36,42.61,42.92,1417,11522,0.148796,-0.9826,0.002255,0.0549,-0.0136
2023-01-27,401.44,2023-03-28,call,47.59,49.28,48.44,48.56,3066,7184,0.157193,0.9656,0.002679,0.1377,-0.018
2023-01-27,401.44,2023-03-28,put,0.39,0.4,0.4,0.4,805,6814,0.157193,-0.0344,0.002679,0.1377,-0.018
2023-01-27,423.74,2023-03-28,call,27.76,28.68,28.22,28.04,1788,4690,0.150712,0.8439,0.008782,0.4329,-0.0544
2023-01-27,423.74,2023-03-28,put,2.25,2.32,2.28,2.29,3761,0,0.150712,-0.1561,0.008782,0.4329,-0.0544
2023-01-27,446.04,2023-03-28,call,13.15,13.55,13.35,13.31,3430,25543,0.157777,0.5661,0.013789,0.7115,-0.0936
2023-01-27,446.04,2023-03-28,put,9.38,9.67,9.52,9.52,3295,8283,0.157777,-0.4339,0.013789,0.7115,-0.0936
2023-01-27,468.34,2023-03-28,call,4.53,4.68,4.61,4.62,4020,7570,0.156341,0.2735,0.011771,0.6018,-0.0784
2023-01-27,468.34,2023-03-28,put,22.52,23.26,22.89,23.1,2558,19544,0.156341,-0.7265,0.011771,0.6018,-0.0784
2023-01-27,490.64,2023-03-28,call,1.16,1.2,1.18,1.19,4055,4654,0.156993,0.0917,0.005801,0.2978,-0.039
2023-01-27,490.64,2023-03-28,put,40.85,42.3,41.58,41.56,1878,10647,0.156993,-0.9083,0.005801,0.2978,-0.039
2023-01-30,400.67,2023-03-01,call,45.48,47.1,46.29,46.04,5781,10769,0.146468,0.9958,0.000665,0.0159,-0.0039
2023-01-30,400.67,2023-03-01,put,0.02,0.03,0.02,0.02,2385,9330,0.146468,-0.0042,0.000665,0.0159,-0.0039
2023-01-30,422.93,2023-03-01,call,24.59,25.4,24.99,25.04,2522,9138,0.151673,0.9035,0.008835,0.2183,-0.0552
2023-01-30,422.93,2023-03-01,put,0.88,0.91,0.9,0.91,1745,14163,0.151673,-0.0965,0.008835,0.2183,-0.0552
2023-01-30,445.19,2023-03-01,call,8.4,8.66,8.53,8.53,6369,12527,0.148119,0.5492,0.020942,0.5053,-0.1247
2023-01-30,445.19,2023-03-01,put,6.5,6.7,6.6,6.54,6394,17138,0.148119,-0.4508,0.020942,0.5053,-0.1247
2023-01-30,467.45,2023-03-01,call,1.48,1.53,1.5,1.51,2644,17202,0.149317,0.1547,0.012485,0.3037,-0.0756
2023-01-30,467.45,2023-03-01,put,21.39,22.09,21.74,21.72,6399,3936,0.149317,-0.8453,0.012485,0.3037,-0.0756
2023-01-30,489.71,2023-03-01,call,0.11,0.12,0.12,0.12,453,3544,0.148125,0.017,0.002227,0.0537,-0.0133
2023-01-30,489.71,2023-03-01,put,41.76,43.25,42.5,42.5,0,7178,0.148125,-0.983,0.002227,0.0537,-0.0133
2023-01-30,400.67,2023-03-31,call,47.48,49.17,48.32,48.02,904,1342,0.152245,0.9699,0.002485,0.1233,-0.0156
2023-01-30,400.67,2023-03-31,put,0.32,0.33,0.32,0.32,1633,3782,0.152245,-0.0301,0.002485,0.1233,-0.0156
2023-01-30,422.93,2023-03-31,call,27.5,28.41,27.96,27.96,3072,3035,0.144856,0.8534,0.008783,0.4145,-0.05
2023-01-30,422.93,2023-03-31,put,1.99,2.06,2.02,2.01,1298,856,0.144856,-0.1466,0.008783,0.4145,-0.05
2023-01-30,445.19,2023-03-31,call,12.36,12.74,12.55,12.57,4293,7163,0.146557,0.5699,0.014849,0.709,-0.0866
2023-01-30,445.19,2023-03-31,put,8.56,8.82,8.69,8.73,5763,8581,0.146557,-0.4301,0.014849,0.709,-0.0866
2023-01-30,467.45,2023-03-31,call,3.91,4.04,3.98,3.99,1678,15419,0.145712,0.2582,0.012288,0.5834,-0.0708
2023-01-30,467.45,2023-03-31,put,21.82,22.54,22.18,22.33,2396,9807,0.145712,-0.7418,0.012288,0.5834,-0.0708
2023-01-30,489.71,2023-03-31,call,0.91,0.94,0.92,0.93,2959,3184,0.14786,0.0786,0.005495,0.2647,-0.0326
2023-01-30,489.71,2023-03-31,put,40.48,41.92,41.2,40.89,1127,5858,0.14786,-0.9214,0.005495,0.2647,-0.0326
2023-01-31,402.18,2023-03-02,call,45.63,47.26,46.44,46.63,2004,10763,0.135991,0.9977,0.000413,0.0092,-0.0021
2023-01-31,402.18,2023-03-02,put,0.01,0.01,0.01,0.01,801,15201,0.135991,-0.0023,0.000413,0.0092,-0.0021
2023-01-31,424.53,2023-03-02,call,24.53,25.34,24.94,24.91,1143,5320,0.145006,0.9129,0.00853,0.203,-0.0491
2023-01-31,424.53,2023-03-02,put,0.75,0.77,0.76,0.76,1659,11171,0.145006,-0.0871,0.00853,0.203,-0.0491
2023-01-31,446.87,2023-03-02,call,8.26,8.51,8.38,8.37,2945,17751,0.144723,0.5499,0.021348,0.5071,-0.1223
2023-01-31,446.87,2023-03-02,put,6.36,6.55,6.46,6.47,1280,314,0.144723,-0.4501,0.021348,0.5071,-0.1223
2023-01-31,469.21,2023-03-02,call,1.14,1.18,1.16,1.16,1684,9674,0.137058,0.1332,0.012253,0.2756,-0.063
2023-01-31,469.21,2023-03-02,put,21.12,21.81,21.46,21.5,1115,13395,0.137058,-0.8668,0.012253,0.2756,-0.063
2023-01-31,491.56,2023-03-02,call,0.06,0.06,0.06,0.06,2150,10106,0.135086,0.0099,0.001528,0.0339,-0.0076
